2026-02-16 23:10:26.025261	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&assay_term_name=RNA+Bind-n-Seq&status=released&files.file_type=tsv&limit=all
/experiments/ENCSR055HDN/	ENCSR055HDN	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/HNRNPDL-human/	HNRNPDL	HNRNPDL		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against HNRNPDL	Chris Burge, MIT	ENCODE	released	/files/ENCFF694BLE/,/files/ENCFF566PVD/,/files/ENCFF032BNE/,/files/ENCFF495RWY/,/files/ENCFF613XWY/,/files/ENCFF074YRT/,/files/ENCFF683ZMK/,/files/ENCFF223UQZ/,/files/ENCFF554UMM/,/files/ENCFF194JIU/,/files/ENCFF615HRC/,/files/ENCFF973JIY/,/files/ENCFF603UTU/			1	1,2,5,4,3																/replicates/33cb5de1-65ab-43b7-9820-cf46fb0a9ce6/,/replicates/a92a1bf3-cfb2-4468-8773-607fd9960134/,/replicates/7ccb3143-edcf-4954-b332-d1f58ac9501e/,/replicates/9bf61f76-1c64-429d-a1f6-c750b6ab92d8/,/replicates/e04e1e80-a85e-401f-a646-0991d1e77e03/				
/experiments/ENCSR191PTZ/	ENCSR191PTZ	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/PRR3-human/	PRR3	PRR3		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against PRR3	Chris Burge, MIT	ENCODE	released	/files/ENCFF859IFZ/,/files/ENCFF897OZY/,/files/ENCFF002RAY/,/files/ENCFF584IYE/,/files/ENCFF305FZN/,/files/ENCFF492NKP/,/files/ENCFF373IHG/,/files/ENCFF984XGE/,/files/ENCFF016DMQ/,/files/ENCFF188LWK/,/files/ENCFF281FSW/,/files/ENCFF466EQG/,/files/ENCFF744ZDN/,/files/ENCFF245OMP/,/files/ENCFF688ATJ/,/files/ENCFF672EUE/			1	3,1,2,4,5																/replicates/0c99cf77-6258-4353-9fb4-4edb95f0ae68/,/replicates/8ebb0c2b-0466-401e-ad39-866d8d896c94/,/replicates/9569ecce-020a-4ff2-a487-4125c735e517/,/replicates/ca099771-df76-438d-87c1-1b4aba5571fe/,/replicates/99740c0b-4420-41dc-adf9-2f1dba9e7d90/				
/experiments/ENCSR769AEI/	ENCSR769AEI	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/PCBP4-human/	PCBP4	PCBP4		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against PCBP4	Chris Burge, MIT	ENCODE	released	/files/ENCFF922HKT/,/files/ENCFF065MZA/,/files/ENCFF814SIC/,/files/ENCFF871CCW/,/files/ENCFF024KDW/,/files/ENCFF239XFN/,/files/ENCFF844KLM/,/files/ENCFF005EAZ/,/files/ENCFF549QKX/,/files/ENCFF780YHK/,/files/ENCFF661CYO/,/files/ENCFF536CUG/,/files/ENCFF305FFO/			1	3,4,1,2,5																/replicates/f1e89678-ca92-4999-b947-1f409de0f121/,/replicates/97775b56-54bd-41a4-886f-8217a8572cb4/,/replicates/50003822-7709-4bb3-b325-5f50ced14ac7/,/replicates/6411d0d5-cab6-4413-b82d-1c6e852ee9fc/,/replicates/6c01fe2f-44d9-4f23-a064-58017f527d57/				
/experiments/ENCSR497LIF/	ENCSR497LIF	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/BOLL-human/	BOLL	BOLL		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against BOLL	Chris Burge, MIT	ENCODE	released	/files/ENCFF025KXN/,/files/ENCFF471GJF/,/files/ENCFF954BBZ/,/files/ENCFF717ZBX/,/files/ENCFF305QDN/,/files/ENCFF939KQG/,/files/ENCFF523UNS/,/files/ENCFF697NMB/,/files/ENCFF835OYI/,/files/ENCFF641YYU/,/files/ENCFF980KRL/,/files/ENCFF532IGX/,/files/ENCFF307TCN/			1	2,5,3,1,4																/replicates/d2ed5f60-6440-45c7-aa7c-e5ed3516c598/,/replicates/6c2e4a8c-e868-4e27-b4db-295c6d853295/,/replicates/60058a58-9d6a-4683-893b-2d3c6c524ec7/,/replicates/104f6905-bd83-4794-9403-1a9ac791afd5/,/replicates/9d96caa7-30a3-4fca-bdc0-89e73928481c/				
/experiments/ENCSR834CED/	ENCSR834CED	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/NOVA1-human/	NOVA1	NOVA1		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against NOVA1	Chris Burge, MIT	ENCODE	released	/files/ENCFF892LGW/,/files/ENCFF773ACP/,/files/ENCFF956XSQ/,/files/ENCFF666KVW/,/files/ENCFF557ODA/,/files/ENCFF510DKF/,/files/ENCFF850IFW/,/files/ENCFF657EGF/,/files/ENCFF208MMN/,/files/ENCFF953ZVY/,/files/ENCFF666GNP/,/files/ENCFF591ONJ/,/files/ENCFF998MJP/			1	2,4,5,1,3																/replicates/f756fa18-62de-44f5-bd45-6fa492de4caa/,/replicates/3cb2b929-8b1a-4d10-bea1-51cedc9fa579/,/replicates/618e5401-07fe-47a1-998b-78b552c1015a/,/replicates/2bc8f2e5-5987-471d-b93c-4e2133e4c81e/,/replicates/aa04f0f3-7940-42eb-b136-573f329d3162/				
/experiments/ENCSR626INQ/	ENCSR626INQ	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/RBM45-human/	RBM45	RBM45		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against RBM45	Chris Burge, MIT	ENCODE	released	/files/ENCFF275UGA/,/files/ENCFF575BTH/,/files/ENCFF660MFW/,/files/ENCFF303TMB/,/files/ENCFF902WXY/,/files/ENCFF294KSP/,/files/ENCFF466QPM/,/files/ENCFF453IBG/,/files/ENCFF311UQL/,/files/ENCFF143OQS/,/files/ENCFF631VOL/,/files/ENCFF084XGB/,/files/ENCFF782DRP/			1	5,4,3,2,1																/replicates/efb7bfb7-ca18-466e-a918-c91371e29a1c/,/replicates/a77de4f2-0b79-497c-a89b-be1e586b9d26/,/replicates/2d7d305f-f773-4f49-8773-67bb5c52c2b3/,/replicates/b4744452-5e03-4a6e-8cae-407e1092fc9a/,/replicates/b05b5aca-43d6-4729-b814-b15ffc6e9888/				
/experiments/ENCSR419XDN/	ENCSR419XDN	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/TRNAU1AP-human/	TRNAU1AP	TRNAU1AP		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against SECP43	Chris Burge, MIT	ENCODE	released	/files/ENCFF369WZD/,/files/ENCFF228IGY/,/files/ENCFF330UOX/,/files/ENCFF339GLP/,/files/ENCFF823RGZ/,/files/ENCFF174NLG/,/files/ENCFF232FXD/,/files/ENCFF858OFZ/,/files/ENCFF850VYB/,/files/ENCFF315DBD/,/files/ENCFF361MIR/,/files/ENCFF077FYY/,/files/ENCFF848YLS/			1	2,5,4,3,1																/replicates/8d5d8fdd-c1bc-4fff-b260-6750327c15d6/,/replicates/7817e886-5619-4e53-98b6-715203db20f9/,/replicates/c1111430-2eb1-4894-bd06-7367d038e765/,/replicates/1fca4b23-5691-4b66-a779-51ccafa6bdb1/,/replicates/170edd51-7409-4c61-8289-72e3809508c5/				
/experiments/ENCSR742AEU/	ENCSR742AEU	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/RBM24-human/	RBM24	RBM24		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against RBM24	Chris Burge, MIT	ENCODE	released	/files/ENCFF355UIV/,/files/ENCFF211URD/,/files/ENCFF948RIV/,/files/ENCFF583TUC/,/files/ENCFF698TXB/,/files/ENCFF168GEY/,/files/ENCFF132AEB/,/files/ENCFF262TWQ/,/files/ENCFF522SCZ/,/files/ENCFF615IDC/,/files/ENCFF145YVB/,/files/ENCFF188LGM/,/files/ENCFF044NVM/			1	1,5,3,4,2																/replicates/cd35047d-9d6e-4870-8dda-b931cc634d6f/,/replicates/b7dbd35d-ea6c-4092-8ab1-013f9db047c7/,/replicates/37126d57-502b-4cf8-baae-926bf962c571/,/replicates/009b4dc3-909e-4eba-a147-8b3a84d5030f/,/replicates/2c28908c-a2a9-4e6a-9a24-012bd89fc887/				
/experiments/ENCSR492CFG/	ENCSR492CFG	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/RBMS2-human/	RBMS2	RBMS2		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against RBMS2	Chris Burge, MIT	ENCODE	released	/files/ENCFF324ZYT/,/files/ENCFF231KTD/,/files/ENCFF820PEE/,/files/ENCFF273JFY/,/files/ENCFF452FCJ/,/files/ENCFF198OFN/,/files/ENCFF729OVU/,/files/ENCFF833TOX/,/files/ENCFF514HLE/,/files/ENCFF026BON/,/files/ENCFF068ROJ/,/files/ENCFF965KGQ/,/files/ENCFF121XIB/			1	2,5,4,1,3																/replicates/585d2595-951c-4f72-ba64-2976bc3d4078/,/replicates/2f609217-4ef3-4f04-b509-e0f51ced3695/,/replicates/5123c7d9-e9c7-486e-baef-3e67a0996a20/,/replicates/c58a71ab-afae-4fe6-be92-53c8a7d478d3/,/replicates/9a8535a0-aaf8-47dd-a007-747332837009/				
/experiments/ENCSR170PBM/	ENCSR170PBM	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/HNRNPA0-human/	HNRNPA0	HNRNPA0		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against HNRNPA0	Chris Burge, MIT	ENCODE	released	/files/ENCFF114JMF/,/files/ENCFF836VGG/,/files/ENCFF210HCF/,/files/ENCFF373FBO/,/files/ENCFF156FZK/,/files/ENCFF872NAF/,/files/ENCFF626WPP/,/files/ENCFF541BLM/,/files/ENCFF992KEZ/,/files/ENCFF372WVS/,/files/ENCFF314LDN/,/files/ENCFF243RRA/,/files/ENCFF975HUX/			1	2,3,5,1,4																/replicates/a855de17-b673-4fed-9977-757d1fb14757/,/replicates/769f0bd4-47e9-4458-8df5-262278702016/,/replicates/02bd4832-005c-42e8-ad6d-92d8579e4289/,/replicates/0abfcb29-166f-4736-a5f5-caec15c72c92/,/replicates/e91f306e-e72d-4c62-9ff7-d12fa268ab2b/				
/experiments/ENCSR205HMN/	ENCSR205HMN	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/ZCRB1-human/	ZCRB1	ZCRB1		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against ZCRB1	Chris Burge, MIT	ENCODE	released	/files/ENCFF526DSN/,/files/ENCFF449IAQ/,/files/ENCFF678GKT/,/files/ENCFF758ORV/,/files/ENCFF862JMB/,/files/ENCFF577HCJ/,/files/ENCFF920HNU/,/files/ENCFF113HZK/,/files/ENCFF241MOO/,/files/ENCFF121DTB/,/files/ENCFF381OHL/,/files/ENCFF231GAA/,/files/ENCFF512GKK/			1	2,5,4,1,3																/replicates/8f066d91-a272-4c66-a1dc-f5f99ee5b20f/,/replicates/775b4e29-30b8-499f-85bb-4ad92a55673c/,/replicates/fe8fc112-3060-4652-ae2e-78541bbd7257/,/replicates/4f6946a7-80ea-4448-8e40-c1066cb5ac68/,/replicates/0c4304fe-e1fd-4a10-8769-dfdaa070e6de/				
/experiments/ENCSR915CDT/	ENCSR915CDT	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/HNRNPCL1-human/	HNRNPCL1	HNRNPCL1		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against HNRNPCL1	Chris Burge, MIT	ENCODE	released	/files/ENCFF749DDH/,/files/ENCFF576WAA/,/files/ENCFF171EIR/,/files/ENCFF316GAF/,/files/ENCFF150PUV/,/files/ENCFF729PSS/,/files/ENCFF869NLN/,/files/ENCFF963SCO/,/files/ENCFF442IBY/,/files/ENCFF015VSF/,/files/ENCFF072KMO/,/files/ENCFF820QTJ/,/files/ENCFF732SOC/,/files/ENCFF063VPS/			1	2,1,3,4,5																/replicates/d2a28274-2e13-4e7c-b817-5c72b3cfb3b7/,/replicates/0821b7ac-e457-4065-b99d-f5cbe25f4240/,/replicates/697d5396-8183-40f2-afc1-49348253290f/,/replicates/aa95833d-4ffc-4c46-9cc7-19e7507ef7dc/,/replicates/f6d53d57-642d-4265-9a0e-1166f38ec6c2/				
/experiments/ENCSR449VKY/	ENCSR449VKY	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/DAZ3-human/	DAZ3	DAZ3		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against DAZ3	Chris Burge, MIT	ENCODE	released	/files/ENCFF921PCX/,/files/ENCFF463SEP/,/files/ENCFF633VVB/,/files/ENCFF182ZXE/,/files/ENCFF756JHY/,/files/ENCFF690SCB/,/files/ENCFF783PQH/,/files/ENCFF363SSD/,/files/ENCFF610RRA/,/files/ENCFF167KBI/,/files/ENCFF576NTR/,/files/ENCFF662VJZ/,/files/ENCFF881QIB/,/files/ENCFF620GLE/,/files/ENCFF853YFD/,/files/ENCFF803JOU/			1	2,4,5,1,3																/replicates/4dc5b74b-4403-4be9-9740-c305e89230be/,/replicates/fcd8d98c-accb-4d94-a889-cb3ebdf51707/,/replicates/c3e50fec-1778-4c6d-9f30-925ed2fa7d15/,/replicates/ae8eaa02-161d-4e9a-93fd-9d600c68783f/,/replicates/18dfc237-c6e0-459c-a308-ee72ae03b210/				
/experiments/ENCSR951YCV/	ENCSR951YCV	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/SFPQ-human/	SFPQ	SFPQ		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against SFPQ	Chris Burge, MIT	ENCODE	released	/files/ENCFF642XCH/,/files/ENCFF092VIT/,/files/ENCFF597YAL/,/files/ENCFF852PPY/,/files/ENCFF980WQW/,/files/ENCFF702OTR/,/files/ENCFF187CTW/,/files/ENCFF234GJL/,/files/ENCFF890ORL/,/files/ENCFF859JYQ/,/files/ENCFF360OVB/,/files/ENCFF494LLV/,/files/ENCFF020VFS/,/files/ENCFF728KCD/			1	3,1,4,5,2																/replicates/035b1b17-1f52-4e3b-992d-9e666809c405/,/replicates/ca2d2868-f5a3-44e3-ad57-531090b79ade/,/replicates/de4e49cd-fdc0-4a5e-9d9e-2a7b69766940/,/replicates/38228641-7f0a-42f8-aa39-e7b2c32658cb/,/replicates/01caeed6-5cb3-4ae7-9557-85b4755ffd99/				
/experiments/ENCSR466JPT/	ENCSR466JPT	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/TARDBP-human/	TARDBP	TARDBP		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against TARDBP	Chris Burge, MIT	ENCODE	released	/files/ENCFF023PUC/,/files/ENCFF147IXH/,/files/ENCFF484TAR/,/files/ENCFF864BPI/,/files/ENCFF552GCD/,/files/ENCFF044GED/,/files/ENCFF979SDN/,/files/ENCFF652LRF/,/files/ENCFF769CCM/,/files/ENCFF422VRS/,/files/ENCFF022PDN/,/files/ENCFF059ZUY/,/files/ENCFF363GNB/,/files/ENCFF878HMC/			1	1,2,5,3,4																/replicates/1cd81354-2e2c-4b1d-b968-d071133c1fbf/,/replicates/41dfcdb8-f8be-4679-aa15-93f3d08c703e/,/replicates/9c396fda-62de-4671-979b-4600d457d930/,/replicates/6bd6a5ac-8c1a-4558-a04b-d2c032dc1f8c/,/replicates/94e8ff57-ce64-41b6-9acb-92f30ae1fcf8/				
/experiments/ENCSR497VCL/	ENCSR497VCL	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/UNK-human/	UNK	UNK		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against UNK	Chris Burge, MIT	ENCODE	released	/files/ENCFF874MPY/,/files/ENCFF256CNE/,/files/ENCFF474ABY/,/files/ENCFF035LLB/,/files/ENCFF084FZV/,/files/ENCFF353YNE/,/files/ENCFF325YQY/,/files/ENCFF711ESU/,/files/ENCFF363RNZ/,/files/ENCFF475EIU/,/files/ENCFF190SRP/,/files/ENCFF380WOJ/,/files/ENCFF039XDI/			1	4,2,1,3,5																/replicates/460b8605-2619-4377-9685-c2799ccec7ef/,/replicates/5bfc30fb-9c00-4a0f-bd95-8ccfa1c22725/,/replicates/b5bfe95b-c2e7-4363-ab9b-053f3bf90d8e/,/replicates/e5d037a1-98a3-4ef6-acd2-617ce743b8b0/,/replicates/aa5cd593-6c29-4b42-aa88-66ff8affe1a0/				
/experiments/ENCSR583NVI/	ENCSR583NVI	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/KHDRBS3-human/	KHDRBS3	KHDRBS3		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against KHDRBS3	Chris Burge, MIT	ENCODE	released	/files/ENCFF118MEC/,/files/ENCFF793XRU/,/files/ENCFF612DYP/,/files/ENCFF993IHW/,/files/ENCFF378CHX/,/files/ENCFF324JGS/,/files/ENCFF668MVP/,/files/ENCFF130WFJ/,/files/ENCFF709CRG/,/files/ENCFF223NMR/,/files/ENCFF905COP/,/files/ENCFF667QWI/			1	3,1,4,5																/replicates/a07c3e35-16fc-490e-b25b-e0bf19f2f4be/,/replicates/df7ab14f-5886-4bb0-86fb-68b5654c705b/,/replicates/91cb3284-11c7-4b99-980c-54d56a536b73/,/replicates/03005531-a2fe-460e-98ea-99390019ad19/				
/experiments/ENCSR229VBP/	ENCSR229VBP	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/RALYL-human/	RALYL	RALYL		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against RALYL	Chris Burge, MIT	ENCODE	released	/files/ENCFF345AMU/,/files/ENCFF432AZE/,/files/ENCFF464RSK/,/files/ENCFF532TOJ/,/files/ENCFF927RWU/,/files/ENCFF270JEN/,/files/ENCFF449PEQ/,/files/ENCFF378TGV/,/files/ENCFF338FGB/,/files/ENCFF889PPG/,/files/ENCFF398QRT/,/files/ENCFF524JIG/			1	4,3,1,2																/replicates/323e3c69-e083-442e-9185-4461ce7ae998/,/replicates/953c40ea-dc8d-4cd1-92af-e99f2c56e468/,/replicates/955b92d0-cbd5-42e1-a016-9fbf73437239/,/replicates/c3a524b5-62ba-4663-bf72-d81ea7f4b591/				
/experiments/ENCSR164XGH/	ENCSR164XGH	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/IGF2BP3-human/	IGF2BP3	IGF2BP3		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against IGF2BP3	Chris Burge, MIT	ENCODE	released	/files/ENCFF560UQP/,/files/ENCFF066XQG/,/files/ENCFF935OTT/,/files/ENCFF429BTX/,/files/ENCFF044AFX/,/files/ENCFF365IVW/,/files/ENCFF241KWN/,/files/ENCFF663TKD/,/files/ENCFF449FBS/,/files/ENCFF122TZZ/,/files/ENCFF272TNA/,/files/ENCFF539YEC/,/files/ENCFF411PVM/,/files/ENCFF404ZYD/,/files/ENCFF370SOC/,/files/ENCFF449XDM/			1	1,3,2																/replicates/7ef4452d-b245-4cfe-85c3-49f0d34e1af1/,/replicates/fb60f070-5331-4e76-9f1c-f4bc082e7bb0/,/replicates/72f577d6-7d4f-4664-a3fa-cced7333c1e6/				
/experiments/ENCSR474NYR/	ENCSR474NYR	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/SUCLG1-human/	SUCLG1	SUCLG1		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against SUCLG1	Chris Burge, MIT	ENCODE	released	/files/ENCFF746FBG/,/files/ENCFF764GUH/,/files/ENCFF516HHS/,/files/ENCFF131HMZ/,/files/ENCFF532AGU/,/files/ENCFF779EOH/,/files/ENCFF071ZPB/,/files/ENCFF862KWY/,/files/ENCFF882SPJ/,/files/ENCFF250NYG/			1	2,1,3																/replicates/ee3f0cfd-ee79-4fe8-ad9c-1fa904c0e9bd/,/replicates/7144d057-4514-4315-a2ed-29092fd2c1a5/,/replicates/5e794655-b55f-44f5-9bc5-33953a40a0c3/				
/experiments/ENCSR905BJK/	ENCSR905BJK	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/RBM4B-human/	RBM4B	RBM4B		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against RBM4B	Chris Burge, MIT	ENCODE	released	/files/ENCFF642LIU/,/files/ENCFF414MZG/,/files/ENCFF933GYK/,/files/ENCFF030UYE/,/files/ENCFF170CFD/,/files/ENCFF852LOZ/,/files/ENCFF999HWQ/,/files/ENCFF324AVV/,/files/ENCFF723LYO/,/files/ENCFF604EQA/,/files/ENCFF471UTH/,/files/ENCFF009TPD/			1	3,1,4,5																/replicates/552cbf94-eb97-41e0-9c7f-4a8571ea5e2a/,/replicates/0a654cc7-488b-4bdd-ae23-de1759f520a4/,/replicates/268a3d24-f93f-4904-8c63-36d68cbfe084/,/replicates/efe76d9c-fe65-4571-a4a5-c6e047979b37/				
/experiments/ENCSR189MAB/	ENCSR189MAB	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/XRCC6-human/	XRCC6	XRCC6		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against XRCC6	Chris Burge, MIT	ENCODE	released	/files/ENCFF885DNO/,/files/ENCFF932TTA/,/files/ENCFF223OKF/,/files/ENCFF681UBK/,/files/ENCFF825PGJ/,/files/ENCFF584TIL/,/files/ENCFF715YCE/,/files/ENCFF260DKM/,/files/ENCFF071SHP/,/files/ENCFF782LNG/,/files/ENCFF216DXM/,/files/ENCFF476FRC/			1	2,1,3																/replicates/0d35d326-257d-4973-bda6-46e122872836/,/replicates/58f4fcee-ff19-4fde-913b-49350ded317f/,/replicates/3489e011-dc91-49e9-a651-cc9434a58ac0/				
/experiments/ENCSR927QJQ/	ENCSR927QJQ	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/ZRANB2-human/	ZRANB2	ZRANB2		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against ZRANB2	Chris Burge, MIT	ENCODE	released	/files/ENCFF488DBR/,/files/ENCFF090FQJ/,/files/ENCFF158XJZ/,/files/ENCFF985YKH/,/files/ENCFF810PMV/,/files/ENCFF346EHH/,/files/ENCFF266UEH/,/files/ENCFF611VZL/,/files/ENCFF300YSL/			1	3,2,1																/replicates/7be44589-7e0c-414d-8e6d-439e719cf5e2/,/replicates/d2c08c95-d3c8-4a84-891d-e37f62b7f614/,/replicates/d7a4ec04-73a2-4dca-bb97-dba616311836/				
/experiments/ENCSR167ZZB/	ENCSR167ZZB	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/SNRPA-human/	SNRPA	SNRPA		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against SNRPA	Chris Burge, MIT	ENCODE	released	/files/ENCFF169FUR/,/files/ENCFF818QHZ/,/files/ENCFF279HZP/,/files/ENCFF729AXE/,/files/ENCFF658HXU/,/files/ENCFF890AXZ/,/files/ENCFF349ZGB/,/files/ENCFF982SDF/,/files/ENCFF958UPV/,/files/ENCFF625QSH/,/files/ENCFF262FUP/,/files/ENCFF090VNK/,/files/ENCFF227ZZK/			1	3,4,1,2,5																/replicates/6c2d30c7-5d27-4f35-b4f3-9488c34fc90e/,/replicates/4893c27b-bfc2-46a5-ae59-ef8ce09182ca/,/replicates/fdbc425f-d2b7-4dfe-b2b8-d085ffd36ef4/,/replicates/2656894a-9eb2-4e24-b659-a6e0ece54472/,/replicates/d593a091-f26b-4a8e-aefb-a5cbb18d177b/				
/experiments/ENCSR102MQN/	ENCSR102MQN	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/NUPL2-human/	NUPL2	NUPL2		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against NUPL2	Chris Burge, MIT	ENCODE	released	/files/ENCFF967YLZ/,/files/ENCFF558MQD/,/files/ENCFF143HKO/,/files/ENCFF718QMF/,/files/ENCFF452SPV/,/files/ENCFF787TMW/,/files/ENCFF174KHL/,/files/ENCFF679OPD/,/files/ENCFF617KGP/,/files/ENCFF497QML/,/files/ENCFF303FLJ/,/files/ENCFF157IWY/,/files/ENCFF413EHO/,/files/ENCFF798MYY/,/files/ENCFF539CUI/			1	1,5,2,3,4																/replicates/6c3bd049-7c2f-4a31-8a1f-6d5b209fbe05/,/replicates/256f200d-983d-4a24-b841-2bf8acadc99e/,/replicates/0101be85-62ea-4743-b2be-b899ffef0f45/,/replicates/632d89ea-696c-47e0-a01e-46a2eed282c8/,/replicates/301e23ae-bda1-405f-ae89-a4ac862c798b/				
/experiments/ENCSR606JGJ/	ENCSR606JGJ	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/SNRPB2-human/	SNRPB2	SNRPB2		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against SNRPB2	Chris Burge, MIT	ENCODE	released	/files/ENCFF960CSP/,/files/ENCFF749DSK/,/files/ENCFF078XHY/,/files/ENCFF631DIZ/,/files/ENCFF178EPQ/,/files/ENCFF095IHG/,/files/ENCFF863VKF/,/files/ENCFF172VGZ/,/files/ENCFF673AHD/,/files/ENCFF841KQM/			1	2,1,3																/replicates/bf5ff4b0-6b0e-4b29-a89f-c20a115ec345/,/replicates/f8ea8a08-051b-46ec-9a46-88a21346ba37/,/replicates/a5514619-343c-4bcd-8494-1630ddf4e57b/				
/experiments/ENCSR224KSF/	ENCSR224KSF	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/RBMS3-human/	RBMS3	RBMS3		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against RBMS3	Chris Burge, MIT	ENCODE	released	/files/ENCFF815HRK/,/files/ENCFF159XZR/,/files/ENCFF270MEX/,/files/ENCFF296APU/,/files/ENCFF111GEB/,/files/ENCFF491LXQ/,/files/ENCFF615JNZ/,/files/ENCFF560ONY/,/files/ENCFF160IZO/,/files/ENCFF885YQC/,/files/ENCFF050HBK/,/files/ENCFF489KTM/			1	4,3,2,5																/replicates/58c3961f-27a2-4b35-8cea-670450cf7fa3/,/replicates/f2850f37-892e-4056-afda-766c1aef9358/,/replicates/81c9fda5-2d30-4243-933c-21cc107453cf/,/replicates/03c7cc11-aff0-486b-a22a-637483798b0f/				
/experiments/ENCSR335JQK/	ENCSR335JQK	RNA Bind-n-Seq	RNA Bind-n-Seq	cell-free sample	/targets/ZNF326-human/	ZNF326	ZNF326		cell-free sample		RNA Bind-n-Seq (RBNS) pulldown experiment against ZNF326	Chris Burge, MIT	ENCODE	released	/files/ENCFF139RKR/,/files/ENCFF425QVN/,/files/ENCFF435XHG/,/files/ENCFF743RCD/,/files/ENCFF730GYB/,/files/ENCFF398TUH/,/files/ENCFF325OGD/,/files/ENCFF083AMW/,/files/ENCFF679WSU/,/files/ENCFF900EAZ/,/files/ENCFF223SKN/,/files/ENCFF891JJG/,/files/ENCFF412ANC/,/files/ENCFF982MXY/,/files/ENCFF285RAU/			1	2,5,1,3,4																/replicates/16d895f2-f239-4283-9fae-ab88dbc8fcd8/,/replicates/edeea628-4033-4762-83d9-f8df7fe8ba3b/,/replicates/8d916d50-5cfd-461b-8900-01db367dadb3/,/replicates/25421104-95d3-4448-aeba-cbc6173efec7/,/replicates/e1faec25-2d29-4e87-80dc-2115ff8146e8/				
